CommunityID	Keywords	TF	DF	TF-IDF	Sigma	TextRank
0	THE FIT BETWEEN PLANT AND SUPPLIER FLEXIBILITY	0.0031	0.0024	0.0188	0.4729	0.0010
0	SERVICE FAILURE	0.0010	0.0019	0.0065	-0.6370	0.0005
0	ENVIRONMENT	0.0010	0.0052	0.0055	-1.7901	0.0004
0	GRAPHICAL DISPLAYS	0.0010	0.0013	0.0069	-0.2212	0.0011
0	RESEARCH METHODS	0.0041	0.0080	0.0200	-1.3356	0.0013
0	TASK COMPLEXITY	0.0010	0.0002	0.0088	1.7380	0.0010
0	INNOVATION CAPABILITY	0.0156	0.0047	0.0833	4.8889	0.0016
0	SUPPLIER MANAGEMENT	0.0031	0.0050	0.0165	-0.8160	0.0007
0	BASE STOCK POLICIES	0.0010	0.0004	0.0080	0.9067	0.0006
0	MIS/OM INTERFACE	0.0021	0.0006	0.0152	1.7440	0.0005
0	SUPPLIER PORTFOLIO	0.0010	0.0024	0.0063	-0.8515	0.0011
0	EXPERIMENT	0.0010	0.0011	0.0071	-0.0383	0.0004
0	COMPETITIVE CAPABILITIES	0.0342	0.0108	0.1551	7.0524	0.0044
0	MANUFACTURING EFFICIENCY	0.0031	0.0015	0.0202	1.2823	0.0008
0	RETAIL OPERATIONS	0.0010	0.0015	0.0067	-0.3772	0.0011
0	CONTEXTUAL FACTORS	0.0031	0.0028	0.0183	0.1819	0.0008
0	SHORT PRODUCT LIFE CYCLES	0.0021	0.0011	0.0142	0.9433	0.0011
0	FIRM PROFITABILITY	0.0010	0.0011	0.0071	-0.0383	0.0004
0	THEORY OF PERFORMANCE FRONTIERS	0.0124	0.0043	0.0678	3.8559	0.0015
0	EMPIRICAL TAXONOMY	0.0021	0.0024	0.0125	-0.1893	0.0008
0	MULTI-LEVEL ANALYSES	0.0031	0.0015	0.0202	1.2823	0.0007
0	TAXONOMY	0.0415	0.0142	0.1765	7.1486	0.0052
0	LEAN PROCESS IMPROVEMENT	0.0010	0.0006	0.0076	0.4771	0.0006
0	CONTROL THEORY	0.0031	0.0022	0.0191	0.6403	0.0009
0	EMPIRICAL RESEARCH	0.2282	0.1330	0.4604	8.7055	0.0322
0	MODULAR PRODUCTS	0.0010	0.0004	0.0080	0.9067	0.0006
0	SUPPLIER PERFORMANCE	0.0021	0.0047	0.0111	-1.2056	0.0006
0	MIS/OPERATIONS INTERFACE	0.0031	0.0056	0.0161	-1.0367	0.0007
0	STRATEGY	0.0145	0.0030	0.0843	6.5122	0.0021
0	PRODUCT CONFORMANCE	0.0083	0.0022	0.0510	4.1125	0.0012
0	COLLABORATIVE RELATIONSHIP	0.0010	0.0015	0.0067	-0.3772	0.0004
0	RISK PROPENSITY	0.0021	0.0017	0.0132	0.2620	0.0005
0	OM RESEARCH	0.0010	0.0017	0.0066	-0.5142	0.0006
0	LEARNING-BY-DOING	0.0010	0.0004	0.0080	0.9067	0.0004
0	EXPLOITATION	0.0166	0.0121	0.0733	1.2868	0.0030
0	WORKING CAPITAL	0.0031	0.0019	0.0194	0.8269	0.0010
0	DYNAMISM	0.0021	0.0028	0.0122	-0.4274	0.0007
0	BATCHING	0.0010	0.0004	0.0080	0.9067	0.0004
0	MAINTENANCE AND RELIABILITY	0.0031	0.0015	0.0202	1.2823	0.0005
0	LEAN PRODUCTION	0.0062	0.0127	0.0272	-1.7994	0.0021
0	ARCS OF INTEGRATION	0.0010	0.0028	0.0061	-1.0366	0.0004
0	VALUE CREATION	0.0010	0.0041	0.0057	-1.4868	0.0004
0	GOAL-PROGRAMMING	0.0010	0.0004	0.0080	0.9067	0.0006
0	SERVICE SCRIPT	0.0010	0.0015	0.0067	-0.3772	0.0006
0	SUPPORT PROCESS OUTSOURCING	0.0010	0.0019	0.0065	-0.6370	0.0006
0	MAINTENANCE	0.0052	0.0030	0.0301	1.2276	0.0010
0	TECHNOLOGY	0.0124	0.0058	0.0641	2.7053	0.0023
0	CORPORATE ENTREPRENEURSHIP	0.0021	0.0004	0.0161	2.4582	0.0009
0	STRUCTURAL THEORY	0.0031	0.0015	0.0202	1.2823	0.0007
0	EBUSINESS TECHNOLOGIES	0.0021	0.0022	0.0127	-0.0542	0.0006
0	GROCERY HOME DELIVERY	0.0010	0.0004	0.0080	0.9067	0.0005
0	LEAN OPERATIONS	0.0021	0.0028	0.0122	-0.4274	0.0007
0	RESOURCE BASED VIEW THEORY	0.0010	0.0004	0.0080	0.9067	0.0011
0	DYADIC DATA	0.0031	0.0041	0.0171	-0.4782	0.0011
0	PRODUCT-LINE	0.0010	0.0002	0.0088	1.7380	0.0009
0	THEORY BUILDING	0.0176	0.0198	0.0691	-0.4893	0.0026
0	TAXONOMIES	0.0041	0.0013	0.0276	2.4673	0.0007
0	GLOBE	0.0041	0.0022	0.0255	1.3347	0.0009
0	CONSTRAINING-FACTOR MODEL	0.0010	0.0006	0.0076	0.4771	0.0011
0	COMMONALITY	0.0010	0.0004	0.0080	0.9067	0.0007
0	INFORMATION SHARING	0.0031	0.0039	0.0173	-0.3836	0.0010
0	ACCOUNTING/OPERATIONS	0.0031	0.0015	0.0202	1.2823	0.0006
0	SHOPFLOOR BEHAVIOR	0.0021	0.0009	0.0146	1.2825	0.0006
0	BUSINESS PERFORMANCE	0.0187	0.0075	0.0912	3.9926	0.0028
0	OUTSOURCING	0.0176	0.0278	0.0632	-1.9210	0.0031
0	RELATIONSHIP COMMITMENT	0.0041	0.0069	0.0206	-1.0311	0.0009
0	COST	0.0031	0.0015	0.0202	1.2823	0.0007
0	MISSING DATA	0.0021	0.0004	0.0161	2.4582	0.0004
0	GUSHER	0.0052	0.0017	0.0330	2.5908	0.0008
0	PERFORMANCE	0.0197	0.0334	0.0670	-2.3674	0.0038
0	COMMITMENT THEORY	0.0031	0.0022	0.0191	0.6403	0.0009
0	PLANT PERFORMANCE	0.0093	0.0060	0.0477	1.3229	0.0028
0	INDUSTRY EXCHANGE	0.0010	0.0026	0.0062	-0.9471	0.0004
0	AGILITY	0.0021	0.0052	0.0109	-1.3411	0.0011
0	CAPACITY	0.0010	0.0024	0.0063	-0.8515	0.0007
0	PRODUCT COCREATION	0.0010	0.0004	0.0080	0.9067	0.0011
0	CUSTOMER SERVICE	0.0010	0.0006	0.0076	0.4771	0.0011
0	TECHNOLOGICAL TRENDS	0.0041	0.0009	0.0293	3.4772	0.0007
0	VOLUME FLEXIBILITY	0.0083	0.0050	0.0440	1.4768	0.0013
0	PRODUCT VARIETY MANAGEMENT	0.0010	0.0002	0.0088	1.7380	0.0007
0	PRODUCT PORTFOLIO COMPLEXITY	0.0073	0.0022	0.0446	3.4181	0.0013
0	E-SERVICES	0.0041	0.0093	0.0194	-1.6588	0.0013
0	IMPLEMENTATION	0.0010	0.0039	0.0058	-1.4197	0.0007
0	CONFIGURATIONAL RESEARCH	0.0010	0.0002	0.0088	1.7380	0.0006
0	NEW VENTURES	0.0052	0.0013	0.0345	3.3634	0.0011
0	DESTINATIONS	0.0010	0.0015	0.0067	-0.3772	0.0005
0	BUSINESS SYSTEMS	0.0062	0.0045	0.0336	0.7850	0.0012
0	B2B ONLINE REVERSE AUCTIONS	0.0021	0.0013	0.0138	0.6750	0.0010
0	PRODUCT FAMILIARITY	0.0010	0.0004	0.0080	0.9067	0.0011
0	EMPIRICAL RESEARCH METHODS	0.0332	0.0207	0.1287	2.7264	0.0062
0	SERVICE ORIENTATION	0.0021	0.0019	0.0130	0.0950	0.0010
0	INFORMATION RICHNESS THEORY	0.0010	0.0015	0.0067	-0.3772	0.0003
0	DESIGN-MANUFACTURING INTEGRATION	0.0083	0.0024	0.0502	3.7840	0.0012
0	INTERNATIONAL MANAGEMENT	0.0010	0.0013	0.0069	-0.2212	0.0007
0	INSTRUMENT DEVELOPMENT	0.0041	0.0045	0.0224	-0.1746	0.0008
0	ENGINEERING/OPERATIONS INTERFACE	0.0010	0.0019	0.0065	-0.6370	0.0004
0	CUSTOMER DISSATISFACTION	0.0010	0.0009	0.0073	0.1852	0.0005
0	EXECUTION CORNPETENCE	0.0031	0.0015	0.0202	1.2823	0.0008
0	INTERNATIONAL/GLOBAL ISSUES	0.0010	0.0030	0.0060	-1.1211	0.0003
0	FIELD RESEARCH	0.0145	0.0140	0.0620	0.1350	0.0019
0	MODERATED POLYNOMIAL REGRESSION	0.0021	0.0015	0.0135	0.4525	0.0005
0	AREAS FOR FUTURE RESEARCH	0.0156	0.0041	0.0855	5.5734	0.0020
0	CHARLES BABBAGE	0.0031	0.0009	0.0220	2.3798	0.0007
0	STRATEGIC FIT	0.0041	0.0022	0.0255	1.3347	0.0008
0	METAPHOR	0.0041	0.0011	0.0284	2.9064	0.0011
0	LEARNING CURVE	0.0010	0.0011	0.0071	-0.0383	0.0005
0	PURCHASE PERFORMANCE	0.0031	0.0028	0.0183	0.1819	0.0014
0	COMMUNICATION	0.0010	0.0030	0.0060	-1.1211	0.0007
0	OPERATIONS-MARKETING INTERFACE	0.0010	0.0006	0.0076	0.4771	0.0007
0	MEMS TECHNOLOGY	0.0010	0.0004	0.0080	0.9067	0.0011
0	OPPORTUNISM	0.0021	0.0054	0.0108	-1.4056	0.0006
0	INTANGIBLE RESOURCES	0.0052	0.0015	0.0337	2.9418	0.0009
0	RESOURCE CONSTRAINTS	0.0021	0.0022	0.0127	-0.0542	0.0011
0	DISSOLUTION	0.0041	0.0011	0.0284	2.9064	0.0011
0	STRUCTURE	0.0010	0.0004	0.0080	0.9067	0.0004
0	OPERATIONS	0.0114	0.0084	0.0545	1.0215	0.0024
0	QUESTIONNAIRES/SURVEYS/INTERVIEWS	0.0021	0.0075	0.0101	-1.9627	0.0010
0	MARKETING/MANUFACTURING INTERFACE	0.0073	0.0026	0.0433	2.8574	0.0013
0	RELATIONSHIP	0.0010	0.0026	0.0062	-0.9471	0.0004
0	PATIENT SAFETY INITIATIVES	0.0031	0.0022	0.0191	0.6403	0.0009
0	SERVICE ENCOUNTER	0.0010	0.0019	0.0065	-0.6370	0.0006
0	MANUFACTURING CAPABILITY	0.0052	0.0013	0.0345	3.3634	0.0011
0	CITATION ANALYSIS	0.0083	0.0073	0.0408	0.3529	0.0018
0	MODERATED HIERARCHICAL REGRESSION	0.0010	0.0013	0.0069	-0.2212	0.0007
0	ASSORTMENT OPTIMIZATION	0.0010	0.0006	0.0076	0.4771	0.0011
0	CONTINGENCY	0.0052	0.0037	0.0291	0.7821	0.0011
0	LABORATORY EXPERIMENTS	0.0021	0.0032	0.0119	-0.6337	0.0006
0	PROCESS INDUSTRIES	0.0041	0.0013	0.0276	2.4673	0.0011
0	PUBLIC MANAGEMENT	0.0010	0.0015	0.0067	-0.3772	0.0011
0	DIVERSIFICATION	0.0021	0.0013	0.0138	0.6750	0.0005
0	COMPETITION	0.0021	0.0067	0.0104	-1.7560	0.0016
0	SUPPLY CHAIN RISK MANAGEMENT	0.0010	0.0019	0.0065	-0.6370	0.0005
0	STRUCTURAL INERTIA	0.0010	0.0004	0.0080	0.9067	0.0003
0	PROCESS AND PRODUCT PLANTS	0.0031	0.0006	0.0229	3.0110	0.0007
0	QUALITY ASSURANCE	0.0010	0.0017	0.0066	-0.5142	0.0006
0	PROCESS INDUSTRY	0.0041	0.0011	0.0284	2.9064	0.0007
0	ADVANCED MANUFACTURING TECHNOLOGY	0.0031	0.0006	0.0229	3.0110	0.0007
0	SERVICE RECOVERY	0.0021	0.0032	0.0119	-0.6337	0.0007
0	DIFFUSION	0.0021	0.0024	0.0125	-0.1893	0.0014
0	ELECTRONIC RETAILING	0.0021	0.0013	0.0138	0.6750	0.0006
0	META-ANALYSIS	0.0259	0.0114	0.1160	4.2387	0.0032
0	MARKETING-OPERATIONS INTERFACE	0.0010	0.0041	0.0057	-1.4868	0.0004
0	THEORY OF SWIFT EVEN FLOW (TSEF)	0.0010	0.0004	0.0080	0.9067	0.0005
0	ELECTRONIC COMMERCE	0.0021	0.0050	0.0110	-1.2745	0.0007
0	INTERFACES	0.0010	0.0006	0.0076	0.4771	0.0007
0	THEORY VERIFYING	0.0135	0.0127	0.0589	0.2126	0.0018
0	BEHAVIORAL DECISION MAKING	0.0010	0.0004	0.0080	0.9067	0.0004
0	CO-CITATIONS INTERPRETIVE METHODS	0.0010	0.0006	0.0076	0.4771	0.0006
0	GLOBAL INVENTORY TRENDS	0.0021	0.0004	0.0161	2.4582	0.0011
0	HUMAN RESOURCES/OM INTERFACE	0.0010	0.0002	0.0088	1.7380	0.0003
0	PURCHASE VOLUME FLEXIBILITY	0.0010	0.0015	0.0067	-0.3772	0.0006
0	GHANA	0.0021	0.0004	0.0161	2.4582	0.0005
0	HEALTHCARE OPERATIONS	0.0041	0.0060	0.0212	-0.7562	0.0012
0	OUTLIERS	0.0010	0.0009	0.0073	0.1852	0.0004
0	JUST-IN-TIME	0.0031	0.0030	0.0181	0.0533	0.0007
0	QUALITY	0.0207	0.0239	0.0774	-0.6462	0.0043
0	PRODUCT ARCHITECTURE	0.0021	0.0024	0.0125	-0.1893	0.0010
0	SALES	0.0031	0.0009	0.0220	2.3798	0.0010
0	SIMULATION	0.0052	0.0101	0.0238	-1.5331	0.0011
0	HUMAN RESOURCE/OM INTERFACE	0.0031	0.0013	0.0207	1.5711	0.0010
0	EXPERIMENTS	0.0041	0.0028	0.0244	0.7912	0.0009
0	LOGISTIC REGRESSION	0.0093	0.0024	0.0564	4.4462	0.0012
0	ENVIRONMENTAL ISSUES	0.0010	0.0067	0.0052	-2.1513	0.0007
0	CUSTOMER SERVICE PERFORMANCE	0.0021	0.0013	0.0138	0.6750	0.0006
0	AIRCRAFT MANUFACTURING	0.0010	0.0028	0.0061	-1.0366	0.0007
0	CO-CITATION	0.0073	0.0056	0.0376	0.6890	0.0013
0	INVENTORY EFFICIENCY	0.0010	0.0019	0.0065	-0.6370	0.0011
0	FIRM PERFORMANCE	0.0093	0.0093	0.0437	0.0217	0.0018
0	SUPPLY CHAIN STRATEGY	0.0052	0.0047	0.0278	0.2008	0.0010
0	ACCOUNTING/OPERATIONS INTERFACE	0.0021	0.0011	0.0142	0.9433	0.0006
0	EMPIRICAL ANALYSIS	0.0083	0.0056	0.0430	1.1205	0.0014
0	MIXED-METHODS RESEARCH	0.0010	0.0024	0.0063	-0.8515	0.0005
0	ALLIANCE	0.0052	0.0013	0.0345	3.3634	0.0011
0	ASIA	0.0114	0.0063	0.0579	2.0324	0.0014
0	PROCUREMENT INTEGRATION COMPETENCE	0.0010	0.0011	0.0071	-0.0383	0.0011
0	TECHNOLOGY AS AUTOMATION VERSUS LABOR ENHANCING	0.0010	0.0011	0.0071	-0.0383	0.0007
0	ECONOMY	0.0021	0.0004	0.0161	2.4582	0.0005
0	FORMALIZATION	0.0021	0.0015	0.0135	0.4525	0.0005
0	PRODUCT-DEVELOPMENT	0.0010	0.0004	0.0080	0.9067	0.0004
0	RISK-POOLING	0.0031	0.0006	0.0229	3.0110	0.0007
0	QUALITY MANAGEMENT	0.0311	0.0584	0.0884	-3.6138	0.0064
0	CONCEPTUAL METHODS	0.0041	0.0013	0.0276	2.4673	0.0011
0	B2B CAPABILITIES	0.0021	0.0019	0.0130	0.0950	0.0010
0	DISRUPTIVE INNOVATION	0.0010	0.0004	0.0080	0.9067	0.0009
0	STATISTICAL ANALYSIS	0.0124	0.0047	0.0666	3.4825	0.0017
0	REPLICATION RESEARCH	0.0010	0.0037	0.0058	-1.3500	0.0003
0	PRODUCTION AND INVENTORY MANAGEMENT	0.0021	0.0006	0.0152	1.7440	0.0006
0	QUANTITY AND PRICING DECISIONS	0.0010	0.0002	0.0088	1.7380	0.0011
0	LOGISTICS	0.0021	0.0050	0.0110	-1.2745	0.0007
0	ORGANIZATIONAL CHANGE	0.0021	0.0009	0.0146	1.2825	0.0005
0	PROCUREMENT CAPABILITIES	0.0010	0.0011	0.0071	-0.0383	0.0011
0	MASS SERVICE	0.0010	0.0004	0.0080	0.9067	0.0004
0	STANDARDIZATION	0.0021	0.0006	0.0152	1.7440	0.0006
0	REGRESSION ANALYSIS	0.0031	0.0043	0.0169	-0.5683	0.0006
0	CHANGEOVER FLEXIBILITY	0.0021	0.0017	0.0132	0.2620	0.0011
0	ARCHETYPES	0.0010	0.0009	0.0073	0.1852	0.0004
0	PLATFORM TECHNOLOGY	0.0010	0.0004	0.0080	0.9067	0.0006
0	CAPACITY MANAGEMENT	0.0062	0.0032	0.0357	1.6356	0.0012
0	DATA SOURCES	0.0031	0.0011	0.0213	1.9248	0.0007
0	CAPITAL INTENSITY	0.0031	0.0006	0.0229	3.0110	0.0006
0	LABORATORY RESEARCH	0.0135	0.0127	0.0589	0.2126	0.0018
0	BLUE OCEAN STRATEGY	0.0010	0.0004	0.0080	0.9067	0.0009
0	PRODUCT FUNCTIONALITIES	0.0010	0.0002	0.0088	1.7380	0.0011
0	MULTIFUNCTION PRODUCTS	0.0010	0.0002	0.0088	1.7380	0.0011
0	LEAN BUNDLES	0.0031	0.0024	0.0188	0.4729	0.0008
0	MOA FRAMEWORK	0.0010	0.0006	0.0076	0.4771	0.0011
0	BEHAVIORAL ISSUES	0.0010	0.0004	0.0080	0.9067	0.0011
0	STRUCTURED PROBLEM-SOLVING PROCESS	0.0010	0.0011	0.0071	-0.0383	0.0005
0	MEASUREMENT METHODOLOGY	0.0041	0.0013	0.0276	2.4673	0.0011
0	ROUTINES	0.0156	0.0052	0.0819	4.4952	0.0016
0	INTERNAL AND EXTERNAL INTEGRATION	0.0010	0.0006	0.0076	0.4771	0.0004
0	CONTINGENCY THEORY	0.0342	0.0226	0.1297	2.4211	0.0048
0	HUMAN EXPERIMENTS	0.0010	0.0004	0.0080	0.9067	0.0011
0	COMBINATIVE COMPETITIVE CAPABILITIES	0.0073	0.0039	0.0403	1.6886	0.0012
0	SUPPLY-CHAIN MANAGEMENT	0.0052	0.0032	0.0297	1.0682	0.0012
0	SUPPLY CHAIN KNOWLEDGE MANAGEMENT	0.0010	0.0022	0.0064	-0.7486	0.0005
0	ENGINEERING-MANUFACTURING-MARKETING INTERFACE	0.0031	0.0015	0.0202	1.2823	0.0006
0	RESOURCE FLEXIBILITY	0.0031	0.0006	0.0229	3.0110	0.0006
0	MANAGEMENT OF TECHNOLOGY	0.0031	0.0011	0.0213	1.9248	0.0006
0	CONFIRMATORY FACTOR ANALYSIS	0.0031	0.0030	0.0181	0.0533	0.0010
0	JUST-IN-TIME PURCHASING	0.0021	0.0022	0.0127	-0.0542	0.0006
0	DEMAND CHAIN MANAGEMENT	0.0021	0.0037	0.0116	-0.8169	0.0005
0	SERVICE QUALITY	0.0031	0.0065	0.0157	-1.2995	0.0013
0	SURVEYS	0.0031	0.0011	0.0213	1.9248	0.0006
0	TECHNOLOGY COMMERCIALIZATION	0.0021	0.0028	0.0122	-0.4274	0.0011
0	ENTERPRISE RESOURCE PLANNING	0.0062	0.0052	0.0328	0.4547	0.0008
0	PRODUCT-PROCESS-SUPPLY CHAIN DESIGN	0.0021	0.0009	0.0146	1.2825	0.0010
0	QUALITY CERTIFICATION	0.0010	0.0011	0.0071	-0.0383	0.0006
0	PROCESS DESIGN	0.0176	0.0091	0.0830	2.8129	0.0029
0	SURVEY-BASED RESEARCH	0.0062	0.0017	0.0396	3.3671	0.0011
0	OPERATIONAL ENTREPRENEURSHIP	0.0010	0.0009	0.0073	0.1852	0.0011
0	STOCK MARKET RISK	0.0010	0.0019	0.0065	-0.6370	0.0011
0	CRITICAL INCIDENT TECHNIQUE	0.0010	0.0011	0.0071	-0.0383	0.0004
0	GREEN SUPPLY CHAIN MANAGEMENT	0.0010	0.0039	0.0058	-1.4197	0.0007
0	STRUCTURAL EQUATIONS MODELING	0.0031	0.0056	0.0161	-1.0367	0.0009
0	CROSS-FUNCTIONAL INTERFACE	0.0010	0.0034	0.0059	-1.2772	0.0007
0	HUMAN RESOURCE TRAINING	0.0021	0.0015	0.0135	0.4525	0.0011
0	INFORMATION PROCESSING THEORY	0.0021	0.0030	0.0120	-0.5339	0.0009
0	DISCOVERY	0.0010	0.0019	0.0065	-0.6370	0.0006
0	LOGISTICS MANAGEMENT	0.0010	0.0013	0.0069	-0.2212	0.0004
0	GLOBAL OPERATIONS	0.0073	0.0063	0.0369	0.3979	0.0013
0	E-COLLABORATION	0.0062	0.0054	0.0325	0.3541	0.0011
0	CULTURE	0.0145	0.0086	0.0690	1.9814	0.0019
0	ABSORPTIVE CAPACITY	0.0021	0.0024	0.0125	-0.1893	0.0007
0	SUPPLIER RELATIONSHIP MANAGEMENT	0.0010	0.0024	0.0063	-0.8515	0.0011
0	LITERATURE REVIEW	0.0052	0.0097	0.0240	-1.4298	0.0017
0	STRATEGIC PLANNING	0.0031	0.0006	0.0229	3.0110	0.0005
0	TRADEOFFS	0.0218	0.0063	0.1106	6.1188	0.0024
0	SUPPLIER-SUPPLIER RELATIONSHIPS	0.0010	0.0013	0.0069	-0.2212	0.0004
0	PLANNING, SCHEDULING AND CONTROL	0.0010	0.0013	0.0069	-0.2212	0.0005
0	MEASUREMENT	0.0041	0.0060	0.0212	-0.7562	0.0008
0	DISCRETE CONSUMER CHOICE	0.0010	0.0002	0.0088	1.7380	0.0007
0	STRATEGIC BUYER-SUPPLIER RELATIONSHIP	0.0041	0.0011	0.0284	2.9064	0.0011
0	INFORMATION TECHNOLOGY	0.0124	0.0181	0.0499	-1.3178	0.0024
0	EMPIRICAL METHODS	0.0145	0.0054	0.0759	3.8735	0.0020
0	MODULAR DESIGN	0.0010	0.0011	0.0071	-0.0383	0.0011
0	CLASSIFICATION	0.0031	0.0034	0.0176	-0.1785	0.0011
0	3D-CE	0.0021	0.0006	0.0152	1.7440	0.0010
0	ORGANIZATIONAL PERFORMANCE	0.0041	0.0084	0.0198	-1.4478	0.0011
0	CHEMICAL INDUSTRY	0.0010	0.0002	0.0088	1.7380	0.0010
0	LIMITED CAPACITY	0.0010	0.0002	0.0088	1.7380	0.0009
0	EMPIRICAL	0.0052	0.0032	0.0297	1.0682	0.0012
0	SERVICE GUARANTEES	0.0010	0.0011	0.0071	-0.0383	0.0004
0	RESOURCE MANAGEMENT	0.0010	0.0009	0.0073	0.1852	0.0004
0	NEW ZEALAND	0.0052	0.0017	0.0330	2.5908	0.0008
0	ORGANIZATIONAL ENVIRONMENT	0.0052	0.0026	0.0309	1.5892	0.0011
0	FLEXIBILITY	0.0332	0.0209	0.1284	2.6659	0.0052
0	CAPABILITY DEVELOPMENT	0.0021	0.0022	0.0127	-0.0542	0.0006
0	LEAD TIMES	0.0010	0.0002	0.0088	1.7380	0.0009
0	SERVICE OPERATIONS	0.0373	0.0483	0.1132	-1.5848	0.0068
0	MODULARITY	0.0052	0.0026	0.0309	1.5892	0.0024
0	MANUFACTURING CAPABILITIES	0.0249	0.0060	0.1272	7.5603	0.0028
0	ENTREPRENEURIAL OPERATIONS	0.0010	0.0009	0.0073	0.1852	0.0011
0	FLEXIBLE CAPACITY	0.0010	0.0002	0.0088	1.7380	0.0006
0	EMOTIONAL RESPONSE	0.0010	0.0015	0.0067	-0.3772	0.0005
0	HEALTHCARE	0.0052	0.0056	0.0269	-0.1738	0.0013
0	CONVERGENCE STUDY	0.0010	0.0022	0.0064	-0.7486	0.0004
0	ORGANIZATIONAL KNOWLEDGE	0.0114	0.0037	0.0640	3.9803	0.0012
0	BENCHMARKING	0.0031	0.0015	0.0202	1.2823	0.0007
0	STRUCTURAL EQUATION MODELING	0.0259	0.0302	0.0908	-0.7705	0.0048
0	FIRST PRODUCT	0.0010	0.0024	0.0063	-0.8515	0.0006
0	INTERNATIONAL MANUFACTURING	0.0062	0.0024	0.0376	2.4595	0.0011
0	OPERATIONS PERFORMANCE	0.0093	0.0032	0.0535	3.3375	0.0012
