CommunityID	Keywords	TF	DF	TF-IDF	Sigma
0	SUPPLIER INVOLVEMENT	0.0507	0.0154	0.2118	3.3795
0	SOURCING DECISIONS	0.0217	0.0061	0.1107	2.3454
0	INTER-ORGANIZATIONAL CONTROL	0.0072	0.0102	0.0332	-0.3489
0	INTERDISCIPLINARY	0.0072	0.0061	0.0369	0.1662
0	ORGANIZATIONAL BEHAVIOR	0.0072	0.0133	0.0313	-0.6213
0	INNOVATION CAPABILITY	0.0145	0.0041	0.0797	1.9130
0	THE FIT BETWEEN PLANT AND SUPPLIER FLEXIBILITY	0.0145	0.0051	0.0764	1.5434
0	ROUTINES	0.0145	0.0041	0.0797	1.9130
0	SALES CONCENTRATION	0.0145	0.0133	0.0626	0.1217
0	INTERNAL AND EXTERNAL INTEGRATION	0.0072	0.0020	0.0449	1.3513
0	CONTINGENCY THEORY	0.0290	0.0215	0.1113	0.6068
0	INNOVATION STRATEGY	0.0072	0.0020	0.0449	1.3513
0	COOPETITION	0.0072	0.0010	0.0499	2.2861
0	SOCIAL RESPONSIBILITY	0.0072	0.0051	0.0382	0.3504
0	TRANSACTION COST ECONOMICS	0.0072	0.0010	0.0499	2.2861
0	PROJECT MANAGEMENT	0.0290	0.0143	0.1231	1.4487
0	RESOURCE-BASED VIEW (RBV)	0.0072	0.0113	0.0325	-0.4468
0	CONTEXTUAL FACTORS	0.0072	0.0010	0.0499	2.2861
0	RELATIONAL EXPERIENCE	0.0072	0.0092	0.0340	-0.2417
0	STRATEGIC NETWORKS	0.0145	0.0031	0.0839	2.4252
0	PURCHASING STRATEGY	0.0217	0.0082	0.1045	1.7664
0	MARKETING-MANUFACTURING INTEGATION	0.0072	0.0020	0.0449	1.3513
0	RELATION-SPECIFIC INVESTMENTS	0.0072	0.0102	0.0332	-0.3489
0	TAXONOMY	0.0217	0.0205	0.0845	0.1052
0	ADMINISTRATIVE INNOVATION	0.0072	0.0031	0.0419	0.8866
0	"PRODUCT-MANUFACTURING PROCESS-SUPPLY CHAIN SYSTEM DESIGN"	0.0072	0.0010	0.0499	2.2861
0	GOAL CONGRUENCE	0.0217	0.0082	0.1045	1.7664
0	CONTROL THEORY	0.0145	0.0020	0.0897	3.2347
0	EMPIRICAL RESEARCH	0.0797	0.1085	0.1770	-1.0873
0	META-ANALYSIS	0.0072	0.0041	0.0398	0.5799
0	PURCHASING STRATEGIC INTEGRATION	0.0217	0.0082	0.1045	1.7664
0	CROSS-FUNCTIONAL INTERFACE	0.0072	0.0072	0.0358	0.0114
0	SUPPLIER PERFORMANCE	0.0072	0.0154	0.0303	-0.7745
0	TIES	0.0072	0.0051	0.0382	0.3504
0	TIME-BASED STRATEGY	0.0072	0.0020	0.0449	1.3513
0	INFORMATION PROCESSING THEORY	0.0072	0.0113	0.0325	-0.4468
0	COLLABORATIVE RELATIONSHIP	0.0072	0.0051	0.0382	0.3504
0	LOGISTICS MANAGEMENT	0.0145	0.0051	0.0764	1.5434
0	RELATIONAL COMPETENCY	0.0217	0.0082	0.1045	1.7664
0	GLOBAL OPERATIONS	0.0072	0.0113	0.0325	-0.4468
0	E-COLLABORATION	0.0072	0.0143	0.0308	-0.7001
0	ABSORPTIVE CAPACITY	0.0072	0.0082	0.0348	-0.1228
0	B2B MARKETSPACES	0.0072	0.0031	0.0419	0.8866
0	PRODUCT AND PROCESS DESIGN DECISION MODELING	0.0072	0.0010	0.0499	2.2861
0	MARKETING/OPERATIONS INTERFACE	0.0145	0.0061	0.0738	1.2558
0	COLLABORATIVE ADVANTAGE	0.0217	0.0123	0.0956	1.0086
0	EXPLOITATION	0.0072	0.0205	0.0282	-1.0971
0	VALUE CREATION	0.0362	0.0184	0.1447	1.5556
0	FREQUENCY	0.0072	0.0041	0.0398	0.5799
0	OWNERSHIP	0.0072	0.0154	0.0303	-0.7745
0	POWER AND COMMITMENT	0.0145	0.0051	0.0764	1.5434
0	CHINA	0.0362	0.0461	0.1115	-0.5508
0	MANUFACTURING	0.0072	0.0102	0.0332	-0.3489
0	INFORMATION TECHNOLOGY ADOPTION AND ASSIMILATION	0.0145	0.0051	0.0764	1.5434
0	AMT	0.0072	0.0020	0.0449	1.3513
0	DATA ENVELOPMENT ANALYSIS	0.0072	0.0041	0.0398	0.5799
0	EMPIRICAL METHODS	0.0072	0.0061	0.0369	0.1662
0	INFORMATION SYSTEMS VALUE	0.0072	0.0041	0.0398	0.5799
0	SUPPLY CHAIN IN INDIA	0.0145	0.0051	0.0764	1.5434
0	INTERNAL INTEGRATION	0.0072	0.0205	0.0282	-1.0971
0	ARCS OF INTEGRATION	0.0072	0.0113	0.0325	-0.4468
0	INTER-ORGANIZATIONAL POWER	0.0072	0.0123	0.0319	-0.5371
0	ORGANIZATIONAL PERFORMANCE	0.0072	0.0113	0.0325	-0.4468
0	ENGINEERING-MANUFACTURING-MARKETING INTERFACE	0.0072	0.0010	0.0499	2.2861
0	SOCIALIZATION	0.0217	0.0123	0.0956	1.0086
0	OM HISTORY	0.0072	0.0020	0.0449	1.3513
0	KNOWLEDGE RESPONSIVENESS	0.0217	0.0113	0.0975	1.1669
0	ELECTRONIC REVERSE AUCTIONS	0.0145	0.0061	0.0738	1.2558
0	MASS CUSTOMIZATION	0.0145	0.0061	0.0738	1.2558
0	PERFORMANCE	0.0580	0.0522	0.1712	0.3048
0	ENTREPRENEURSHIP	0.0362	0.0102	0.1660	3.0341
0	TECHNOLOGY	0.0072	0.0031	0.0419	0.8866
0	DISPUTE	0.0072	0.0092	0.0340	-0.2417
0	KNOWLEDGE EXCHANGE	0.0145	0.0092	0.0679	0.6494
0	BULLWHIP EFFECT	0.0072	0.0020	0.0449	1.3513
0	HORIZONTAL SUPPLY CHAIN RELATIONS	0.0072	0.0010	0.0499	2.2861
0	RELATIONAL VIEW	0.0217	0.0102	0.0996	1.3426
0	EXPERIMENTAL ECONOMICS	0.0072	0.0010	0.0499	2.2861
0	EBUSINESS TECHNOLOGIES	0.0072	0.0082	0.0348	-0.1228
0	SERVICE OPERATIONS	0.0217	0.0123	0.0956	1.0086
0	PURCHASING	0.0580	0.0399	0.1867	1.0833
0	DESIGN COORDINATION	0.0072	0.0010	0.0499	2.2861
0	INFORMATION FLOW	0.0072	0.0010	0.0499	2.2861
0	DYADIC DATA	0.0145	0.0133	0.0626	0.1217
0	QUALITY	0.0145	0.0031	0.0839	2.4252
0	RESEARCH	0.0072	0.0010	0.0499	2.2861
0	TEXTILE INDUSTRY	0.0072	0.0010	0.0499	2.2861
0	INNOVATION SPEED	0.0072	0.0020	0.0449	1.3513
0	TRANSACTION COST THEORY	0.0290	0.0102	0.1328	2.1884
0	GOVERNANCE MODE	0.0072	0.0020	0.0449	1.3513
0	VALUE CHAIN	0.0072	0.0051	0.0382	0.3504
0	INFORMATION SHARING	0.0072	0.0061	0.0369	0.1662
0	MAJOR CUSTOMER	0.0145	0.0133	0.0626	0.1217
0	TRANSACTION VALUE PERSPECTIVE	0.0072	0.0020	0.0449	1.3513
0	AUTOMOTIVE	0.0145	0.0154	0.0605	-0.0822
0	PERFORMANCE METRICS	0.0072	0.0010	0.0499	2.2861
0	CONSTRUCTS	0.0217	0.0133	0.0939	0.8646
0	BROKER	0.0072	0.0041	0.0398	0.5799
0	RELATIONSHIP COMMITMENT	0.0072	0.0215	0.0278	-1.1541
0	SOCIAL NETWORK THEORY	0.0217	0.0102	0.0996	1.3426
0	SUPPLY CHAIN MANAGEMENT SYSTEMS	0.0072	0.0031	0.0419	0.8866
0	EXPLORATION	0.0072	0.0205	0.0282	-1.0971
0	TIME-TO-MARKET	0.0145	0.0051	0.0764	1.5434
0	SIMULATION	0.0072	0.0051	0.0382	0.3504
0	MULTIVARIATE STATISTICS	0.0072	0.0041	0.0398	0.5799
0	SATISFACTION	0.0072	0.0092	0.0340	-0.2417
0	COMMITMENT THEORY	0.0145	0.0020	0.0897	3.2347
0	CASE STUDY RESEARCH	0.0072	0.0041	0.0398	0.5799
0	PLANT PERFORMANCE	0.0145	0.0072	0.0716	1.0207
0	INDUSTRY EXCHANGE	0.0072	0.0041	0.0398	0.5799
0	INCREMENTAL PROCESS INNOVATION	0.0072	0.0031	0.0419	0.8866
0	IT INTEGRATION	0.0145	0.0092	0.0679	0.6494
0	INTERMEDIATE MARKETS	0.0217	0.0031	0.1258	3.9637
0	INTERNAL EXPLORATION ACTIVITIES	0.0145	0.0051	0.0764	1.5434
0	ORGANIZATIONAL LEARNING	0.0217	0.0072	0.1074	2.0300
0	INFORMATION TECHNOLOGY	0.0072	0.0164	0.0298	-0.8451
0	EVENT STUDY	0.0072	0.0041	0.0398	0.5799
0	CUSTOMER INTEGRATION	0.0072	0.0082	0.0348	-0.1228
0	SUPPLY CHAIN COLLABORATION	0.0217	0.0123	0.0956	1.0086
0	SYSTEMS LEARNING	0.0072	0.0010	0.0499	2.2861
0	INCREMENTAL PRODUCT INNOVATION	0.0072	0.0031	0.0419	0.8866
0	CPFR	0.0072	0.0041	0.0398	0.5799
0	MANUFACTURING STRATEGY	0.0072	0.0164	0.0298	-0.8451
0	EMPIRICAL STUDY	0.0217	0.0051	0.1147	2.7364
0	CUSTOMIZATION	0.0145	0.0051	0.0764	1.5434
0	PROCESS DESIGN	0.0072	0.0010	0.0499	2.2861
0	SUPPLY CHAIN INTEGRATION	0.0870	0.0942	0.2055	-0.2900
0	EXPERIENTIAL LEARNING	0.0072	0.0010	0.0499	2.2861
0	GOVERNMENTAL REGULATION	0.0072	0.0010	0.0499	2.2861
0	POWER BASES	0.0072	0.0041	0.0398	0.5799
0	JOB OUTCOMES	0.0072	0.0041	0.0398	0.5799
0	OPERATIONAL PERFORMANCE	0.0217	0.0287	0.0772	-0.4872
0	EMPIRICAL RESEARCH METHODS	0.0217	0.0164	0.0894	0.4963
0	STRATEGIC SOURCING	0.0072	0.0082	0.0348	-0.1228
0	STRATEGIC PURCHASING	0.0217	0.0113	0.0975	1.1669
0	DESIGN-MANUFACTURING INTEGRATION	0.0072	0.0020	0.0449	1.3513
0	TECHNOLOGY MANAGEMENT	0.0145	0.0113	0.0650	0.3600
0	EXTERNAL INTEGRATION	0.0072	0.0154	0.0303	-0.7745
0	PATH ANALYSIS	0.0145	0.0031	0.0839	2.4252
0	PROFITABILITY	0.0145	0.0092	0.0679	0.6494
0	INSTRUMENT DEVELOPMENT	0.0217	0.0133	0.0939	0.8646
0	ENGINEERING/OPERATIONS INTERFACE	0.0072	0.0010	0.0499	2.2861
0	CONCURRENT ENGINEERING	0.0072	0.0010	0.0499	2.2861
0	CASE STUDY	0.0145	0.0061	0.0738	1.2558
0	DISRUPTION RISK	0.0072	0.0020	0.0449	1.3513
0	INTERNATIONAL/GLOBAL ISSUES	0.0145	0.0072	0.0716	1.0207
0	FAIRNESS	0.0072	0.0072	0.0358	0.0114
0	BORDERLINE SAMPLED INTERACTION ANALYSIS	0.0145	0.0051	0.0764	1.5434
0	NETWORKS	0.0072	0.0061	0.0369	0.1662
0	HEALTH CARE SUPPLY CHAIN	0.0145	0.0092	0.0679	0.6494
0	SUPPLY CHAIN	0.0290	0.0246	0.1074	0.3355
0	FIRM BOUNDARY THEORY	0.0072	0.0051	0.0382	0.3504
0	E-BUSINESS	0.0072	0.0020	0.0449	1.3513
0	E-COMMERCE	0.0145	0.0082	0.0696	0.8218
0	RADICAL PROCESS INNOVATION	0.0072	0.0031	0.0419	0.8866
0	COMMUNICATION	0.0290	0.0102	0.1328	2.1884
0	SUPPLIER FLEXIBILITY	0.0145	0.0051	0.0764	1.5434
0	COVARIANCE STRUCTURE MODELING	0.0072	0.0031	0.0419	0.8866
0	OPPORTUNISM	0.0145	0.0164	0.0596	-0.1744
0	PURCHASE MIX FLEXIBILITY	0.0072	0.0041	0.0398	0.5799
0	QUALITY INITIATIVES	0.0072	0.0072	0.0358	0.0114
0	SURVEY	0.0072	0.0102	0.0332	-0.3489
0	QUALITY MANAGEMENT PRACTICES	0.0072	0.0031	0.0419	0.8866
0	INNOVATION	0.0652	0.0256	0.2391	2.9482
0	COMPLEMENTARITY THEORY	0.0217	0.0061	0.1107	2.3454
0	STRUCTURAL EQUATIONS MODELING	0.0217	0.0123	0.0956	1.0086
0	RESOURCE-BASED VIEW	0.0507	0.0184	0.2026	2.8216
0	SHARED INTERPRETATION	0.0217	0.0113	0.0975	1.1669
0	INFORMATION EXCHANGE	0.0290	0.0184	0.1158	0.9226
0	IMPROVEMENT CAPABILITY	0.0145	0.0041	0.0797	1.9130
0	RELATIONAL CAPITAL	0.0072	0.0041	0.0398	0.5799
0	PATIENT SAFETY INITIATIVES	0.0145	0.0020	0.0897	3.2347
0	DESIGN QUALITY	0.0072	0.0010	0.0499	2.2861
0	RELATIONSHIP	0.0145	0.0082	0.0696	0.8218
0	INDUSTRY CLUSTER THEORY	0.0072	0.0010	0.0499	2.2861
0	CONTRACTUAL GOVERNANCE	0.0072	0.0092	0.0340	-0.2417
0	TEAMS	0.0072	0.0010	0.0499	2.2861
0	LOGISTICS FULFILLMENT	0.0072	0.0010	0.0499	2.2861
0	COMPETITIVE CAPABILITIES	0.0145	0.0061	0.0738	1.2558
0	US MANUFACTURERS IN INDIA	0.0145	0.0051	0.0764	1.5434
0	RELATIONAL VIEW OF INTER-ORGANIZATIONAL COMPETITIVE ADVANTAGE	0.0072	0.0051	0.0382	0.3504
0	VERTICAL DISINTEGRATION	0.0217	0.0031	0.1258	3.9637
0	CLUSTER ANALYSIS	0.0072	0.0072	0.0358	0.0114
0	LABORATORY EXPERIMENTS	0.0145	0.0061	0.0738	1.2558
0	BUYER-SUPPLIER RELATIONSHIPS AND PERFORMANCE	0.0217	0.0082	0.1045	1.7664
0	SOCIAL CAPITAL	0.0145	0.0297	0.0510	-1.0514
0	STRATEGIC OUTSOURCING	0.0217	0.0031	0.1258	3.9637
0	STRATEGIC SUPPLY MANAGEMENT	0.0072	0.0072	0.0358	0.0114
0	STRATEGIC ALIGNMENT	0.0217	0.0123	0.0956	1.0086
0	STRUCTURAL EQUATION MODELLING	0.0072	0.0041	0.0398	0.5799
0	SUPPLY CHAIN AND OPERATIONS MANAGEMENT	0.0072	0.0031	0.0419	0.8866
0	FIRST PRODUCT	0.0362	0.0102	0.1660	3.0341
0	SOCIAL IDENTITY THEORY	0.0072	0.0102	0.0332	-0.3489
0	POWER ANALYSIS	0.0145	0.0051	0.0764	1.5434
0	PROCESS CHARACTERISTICS	0.0072	0.0031	0.0419	0.8866
0	QUALITY PRACTICES AND PERFORMANCE	0.0072	0.0010	0.0499	2.2861
0	INTEGRATION	0.0217	0.0113	0.0975	1.1669
0	SUPPLIER	0.0362	0.0102	0.1660	3.0341
0	RELATIONSHIP QUALITY	0.0072	0.0031	0.0419	0.8866
0	SURVEY RESEARCH	0.0290	0.0266	0.1051	0.1732
0	RETAIL	0.0072	0.0010	0.0499	2.2861
0	HIERARCHICAL REGRESSION	0.0072	0.0020	0.0449	1.3513
0	SOFTWARE DEVELOPMENT	0.0217	0.0102	0.0996	1.3426
0	PRODUCTION COMPETENCE	0.0217	0.0082	0.1045	1.7664
0	STRUCTURAL EQUATION MODEL	0.0145	0.0092	0.0679	0.6494
0	COMPLEMENTARY CAPABILITIES	0.0072	0.0020	0.0449	1.3513
0	BUYER-SUPPLIER RELATIONSHIPS	0.0435	0.1003	0.1000	-2.2223
0	ELECTRONIC COMMERCE	0.0217	0.0072	0.1074	2.0300
0	EMERGING ECONOMY	0.0072	0.0020	0.0449	1.3513
0	RESOURCE MANAGEMENT	0.0217	0.0031	0.1258	3.9637
0	SUPPLIER DEVELOPMENT	0.0145	0.0184	0.0579	-0.3434
0	OPERATIONS STRATEGY	0.0580	0.0553	0.1679	0.1388
0	INTER-ORGANIZATIONAL COMMUNICATION	0.0217	0.0082	0.1045	1.7664
0	SUPPLY CHAIN PROCESS	0.0072	0.0031	0.0419	0.8866
0	SUPPLY CHAIN COORDINATION	0.0072	0.0010	0.0499	2.2861
0	COMPETITIVE PRIORITIES	0.0072	0.0031	0.0419	0.8866
0	PROCESS PERFORMANCE	0.0072	0.0031	0.0419	0.8866
0	SMES	0.0072	0.0020	0.0449	1.3513
0	OFFSHORE OEM COOPERATION	0.0072	0.0020	0.0449	1.3513
0	PURCHASE VOLUME FLEXIBILITY	0.0072	0.0041	0.0398	0.5799
0	NEGOTIATION	0.0072	0.0092	0.0340	-0.2417
0	NEW PRODUCT DEVELOPMENT	0.0580	0.0215	0.2226	2.9547
0	CITY LOGISTICS/DISTRIBUTION	0.0072	0.0010	0.0499	2.2861
0	PLANT FLEXIBILITY	0.0145	0.0051	0.0764	1.5434
0	BUYER PERFORMANCE	0.0217	0.0113	0.0975	1.1669
0	SUPPLY CHAIN FIT	0.0072	0.0051	0.0382	0.3504
0	QUESTIONNAIRES/SURVEYS/INTERVIEWS	0.0217	0.0154	0.0908	0.6101
0	HIGH-TECH MANUFACTURING	0.0072	0.0010	0.0499	2.2861
0	TOYOTA	0.0072	0.0010	0.0499	2.2861
0	BOUNDED RATIONALITY	0.0072	0.0020	0.0449	1.3513
0	SUPPLY CHAIN GOVERNANCE	0.0072	0.0092	0.0340	-0.2417
0	PURCHASING MANAGEMENT	0.0217	0.0082	0.1045	1.7664
0	COLLABORATIVE COMPETENCE	0.0217	0.0061	0.1107	2.3454
0	CASE STUDIES	0.0072	0.0061	0.0369	0.1662
0	COMPUTER-AIDED DESIGN	0.0145	0.0020	0.0897	3.2347
0	EMPIRICAL ANALYSIS	0.0145	0.0092	0.0679	0.6494
0	ENVIRONMENTAL ISSUES	0.0145	0.0123	0.0638	0.2357
0	EBUSINESS	0.0145	0.0072	0.0716	1.0207
0	TRUST	0.0290	0.0655	0.0790	-1.7340
0	SUPPLIER CUSTOMIZATION	0.0072	0.0041	0.0398	0.5799
0	KNOWLEDGE MANAGEMENT AND LEARNING	0.0145	0.0041	0.0797	1.9130
0	E-TRANSACTIONS	0.0072	0.0041	0.0398	0.5799
1	PRODUCT DEVELOPMENT	0.0295	0.0502	0.0883	-1.7424
1	BUSINESS PROCESS OUTSOURCING	0.0059	0.0051	0.0311	0.2018
1	E-PROCUREMENT	0.0118	0.0061	0.0601	1.3335
1	UNCERTAINTY	0.0059	0.0143	0.0250	-1.3060
1	SUPPLY CHAIN MANAGEMENT	0.2655	0.2549	0.3629	0.4489
1	INFORMATION SYSTEMS CAPABILITIES	0.0088	0.0031	0.0512	1.9231
1	LITERATURE REVIEW	0.0029	0.0020	0.0183	0.3678
1	SUPPORT PROCESS OUTSOURCING	0.0029	0.0010	0.0203	1.1092
1	POWER	0.0088	0.0123	0.0389	-0.5739
1	ENTERPRISE RESOURCE PLANNING (ERP)	0.0088	0.0031	0.0512	1.9231
1	KNOWLEDGE MANAGEMENT	0.0147	0.0113	0.0662	0.6091
1	BUSINESS STRATEGY	0.0029	0.0020	0.0183	0.3678
1	TIME-TO-MARKET	0.0029	0.0051	0.0156	-0.5594
1	SUPPLY MANAGEMENT	0.0413	0.0870	0.1008	-2.9857
1	METRICS	0.0059	0.0041	0.0324	0.5206
1	VALUE OF INFORMATION TECHNOLOGY	0.0029	0.0010	0.0203	1.1092
1	LABOR PRODUCTIVITY	0.0088	0.0041	0.0487	1.3712
1	PROCESS CONTROL	0.0088	0.0031	0.0512	1.9231
1	SECONDARY DATA	0.0029	0.0020	0.0183	0.3678
1	AGGREGATE PLANNING	0.0059	0.0020	0.0365	1.5694
1	OPERATIONS MANAGEMENT	0.0088	0.0092	0.0415	-0.0698
1	THEORY DEVELOPMENT	0.0029	0.0010	0.0203	1.1092
1	PROCUREMENT INTEGRATION COMPETENCE	0.0088	0.0031	0.0512	1.9231
1	LOGISTICS/DISTRIBUTION	0.0118	0.0041	0.0649	2.2217
1	THE FIT BETWEEN PLANT AND SUPPLIER FLEXIBILITY	0.0059	0.0051	0.0311	0.2018
1	LOGISTICS	0.0088	0.0061	0.0451	0.6383
1	RETAIL CHANNEL INTEGRATION	0.0147	0.0061	0.0751	2.0287
1	RESEARCH METHODS	0.0029	0.0010	0.0203	1.1092
1	JOURNALS IN OM	0.0029	0.0010	0.0203	1.1092
1	SUPPLIER RELATIONSHIPS	0.0059	0.0072	0.0291	-0.2762
1	AMT	0.0029	0.0020	0.0183	0.3678
1	SUPPLIER PORTFOLIO	0.0147	0.0082	0.0709	1.3405
1	COMPETITIVE CAPABILITIES	0.0059	0.0061	0.0300	-0.0569
1	HEALTHCARE	0.0059	0.0020	0.0365	1.5694
1	TAXONOMY	0.0354	0.0205	0.1377	1.9409
1	INVENTORY PERFORMANCE	0.0059	0.0020	0.0365	1.5694
1	GOAL CONGRUENCE	0.0029	0.0082	0.0142	-1.0703
1	PRIORITY RULE	0.0029	0.0010	0.0203	1.1092
1	EMPIRICAL RESEARCH	0.1121	0.1085	0.2490	0.2131
1	SUPPLIER PERFORMANCE	0.0206	0.0154	0.0862	0.7930
1	MIS/OPERATIONS INTERFACE	0.0029	0.0010	0.0203	1.1092
1	COLLABORATIVE RELATIONSHIP	0.0029	0.0051	0.0156	-0.5594
1	OM RESEARCH	0.0029	0.0010	0.0203	1.1092
1	BIOTECH INDUSTRY	0.0059	0.0020	0.0365	1.5694
1	WORKING CAPITAL	0.0029	0.0020	0.0183	0.3678
1	ORGANIZATIONAL CULTURE	0.0059	0.0031	0.0341	0.9415
1	SUPPLIER INVOLVEMENT	0.0029	0.0154	0.0123	-1.8574
1	DATA ENVELOPMENT ANALYSIS	0.0088	0.0041	0.0487	1.3712
1	ARCS OF INTEGRATION	0.0236	0.0113	0.1059	2.1534
1	VALUE CREATION	0.0088	0.0184	0.0353	-1.3108
1	INTERFIRM SERVICE EXCHANGES	0.0029	0.0072	0.0146	-0.9201
1	BOUNDARY SPANNERS	0.0029	0.0072	0.0146	-0.9201
1	MAINTENANCE	0.0059	0.0020	0.0365	1.5694
1	TECHNOLOGY	0.0029	0.0031	0.0171	-0.0402
1	RELATIONAL VIEW	0.0118	0.0102	0.0541	0.2861
1	EBUSINESS TECHNOLOGIES	0.0147	0.0082	0.0709	1.3405
1	IMPLEMENTATION	0.0029	0.0072	0.0146	-0.9201
1	DYADIC DATA	0.0147	0.0133	0.0637	0.2319
1	THEORY BUILDING	0.0059	0.0031	0.0341	0.9415
1	TAXONOMIES	0.0029	0.0010	0.0203	1.1092
1	TRANSACTION COST THEORY	0.0029	0.0102	0.0135	-1.3327
1	INTER-ORGANIZATIONAL SYSTEMS	0.0029	0.0010	0.0203	1.1092
1	INFORMATION SHARING	0.0147	0.0061	0.0751	2.0287
1	BUSINESS PERFORMANCE	0.0118	0.0102	0.0541	0.2861
1	OUTSOURCING	0.0324	0.0491	0.0978	-1.4210
1	RELATIONSHIP COMMITMENT	0.0383	0.0215	0.1473	2.1397
1	EXPLORATION	0.0354	0.0205	0.1377	1.9409
1	PLANT PERFORMANCE	0.0088	0.0072	0.0437	0.3678
1	INDUSTRY EXCHANGE	0.0088	0.0041	0.0487	1.3712
1	AGILITY	0.0177	0.0061	0.0901	2.7239
1	PERCEIVED SUPPLIER PERFORMANCE	0.0029	0.0072	0.0146	-0.9201
1	PRODUCT PORTFOLIO COMPLEXITY	0.0029	0.0010	0.0203	1.1092
1	E-SERVICES	0.0029	0.0010	0.0203	1.1092
1	SOCIAL EXCHANGE THEORY	0.0029	0.0215	0.0113	-2.3544
1	NEW VENTURES	0.0029	0.0010	0.0203	1.1092
1	JOB SHOP	0.0029	0.0010	0.0203	1.1092
1	EMPIRICAL RESEARCH METHODS	0.0265	0.0164	0.1092	1.4756
1	JUSTICE	0.0029	0.0133	0.0127	-1.6641
1	DESIGN-MANUFACTURING INTEGRATION	0.0029	0.0020	0.0183	0.3678
1	ELECTRONIC REVERSE AUCTIONS	0.0059	0.0061	0.0300	-0.0569
