CommunityID	Keywords	TF	DF	TF-IDF	Sigma	TextRank
0	TURNKEY	0.0312	0.0312	0.1083	0.0000	-1.0000
0	LONG-RUN STOCK PRICE	0.0625	0.0625	0.1733	0.0000	-1.0000
0	COMPONENT SUPPLIER	0.0312	0.0312	0.1083	0.0000	-1.0000
0	QUANTITY LEADERSHIP	0.0312	0.0312	0.1083	0.0000	-1.0000
0	DUAL-CHANNEL	0.0312	0.0312	0.1083	0.0000	-1.0000
0	DUAL DISTRIBUTION	0.0312	0.0312	0.1083	0.0000	-1.0000
0	RESEARCH AGENDA	0.0625	0.0625	0.1733	0.0000	-1.0000
0	MIXED CHANNEL	0.0312	0.0312	0.1083	0.0000	-1.0000
0	BUSINESS PROCESSES	0.0625	0.0625	0.1733	0.0000	-1.0000
0	COOPERATIVE GAME THEORY	0.0625	0.0625	0.1733	0.0000	-1.0000
0	INFORMATION SHARING	0.0312	0.0312	0.1083	0.0000	-1.0000
0	COST-PER-CLICK	0.0625	0.0625	0.1733	0.0000	-1.0000
0	OUTSOURCING	0.0312	0.0312	0.1083	0.0000	-1.0000
0	INTERDEPENDENCE STRUCTURE	0.0312	0.0312	0.1083	0.0000	-1.0000
0	INFORMATION ASYMMETRY	0.0625	0.0625	0.1733	0.0000	-1.0000
0	INFORMATION TECHNOLOGY PERFORMANCE	0.0312	0.0312	0.1083	0.0000	-1.0000
0	EARNINGS	0.0312	0.0312	0.1083	0.0000	-1.0000
0	DISRUPTIVE RISKS	0.0312	0.0312	0.1083	0.0000	-1.0000
0	SERVICE COMPETITION	0.0938	0.0938	0.2219	0.0000	-1.0000
0	COMPETITIVE CM	0.0312	0.0312	0.1083	0.0000	-1.0000
0	INTERORGANIZATIONAL	0.0625	0.0625	0.1733	0.0000	-1.0000
0	INVENTORY	0.0625	0.0625	0.1733	0.0000	-1.0000
0	ENABLERS AND BARRIERS	0.0625	0.0625	0.1733	0.0000	-1.0000
0	CHANNEL COORDINATION	0.0625	0.0625	0.1733	0.0000	-1.0000
0	SUPPLY CHAIN	0.0312	0.0312	0.1083	0.0000	-1.0000
0	REVENUE MANAGEMENT	0.0625	0.0625	0.1733	0.0000	-1.0000
0	E-BUSINESS	0.0625	0.0625	0.1733	0.0000	-1.0000
0	E-COMMERCE	0.1250	0.1250	0.2599	0.0000	-1.0000
0	SUPPLY CHAINS	0.0312	0.0312	0.1083	0.0000	-1.0000
0	ENTERPRISE SYSTEMS	0.0312	0.0312	0.1083	0.0000	-1.0000
0	SINGLE-SOURCING	0.0312	0.0312	0.1083	0.0000	-1.0000
0	SUPPLY CHAIN CONTRACTING	0.0938	0.0938	0.2219	0.0000	-1.0000
0	SUPPLY CHAIN DISRUPTIONS	0.0625	0.0625	0.1733	0.0000	-1.0000
0	CHANNEL CONFLICT	0.0625	0.0625	0.1733	0.0000	-1.0000
0	PROPORTIONAL ALLOCATIONS	0.0625	0.0625	0.1733	0.0000	-1.0000
0	COMPETITION	0.0938	0.0938	0.2219	0.0000	-1.0000
0	COURNOT COMPETITION	0.0312	0.0312	0.1083	0.0000	-1.0000
0	SUPPLY CHAIN DESIGN	0.0312	0.0312	0.1083	0.0000	-1.0000
0	MULTISOURCING	0.0312	0.0312	0.1083	0.0000	-1.0000
0	EQUITY RISK	0.0625	0.0625	0.1733	0.0000	-1.0000
0	MARKETING-OPERATIONS INTERFACE	0.0312	0.0312	0.1083	0.0000	-1.0000
0	ONLINE RETAILING	0.0625	0.0625	0.1733	0.0000	-1.0000
0	ENTREPRENEURSHIP	0.0312	0.0312	0.1083	0.0000	-1.0000
0	COMPETITION AND CONFLICT	0.0625	0.0625	0.1733	0.0000	-1.0000
0	BUY-SELL	0.0312	0.0312	0.1083	0.0000	-1.0000
0	COLLABORATIVE PARTNERSHIPS	0.0625	0.0625	0.1733	0.0000	-1.0000
0	E-AUCTION	0.0625	0.0625	0.1733	0.0000	-1.0000
0	PRICE MASKING	0.0312	0.0312	0.1083	0.0000	-1.0000
0	CONTRACT MANUFACTURING	0.0312	0.0312	0.1083	0.0000	-1.0000
0	TRUST	0.0312	0.0312	0.1083	0.0000	-1.0000
0	NAME-YOUR-OWN-PRICE (NYOP)	0.0312	0.0312	0.1083	0.0000	-1.0000
0	SALESPERSON	0.0312	0.0312	0.1083	0.0000	-1.0000
0	PROPRIETARY COMPONENT MANUFACTURER	0.0312	0.0312	0.1083	0.0000	-1.0000
0	OPERATIONAL RISKS	0.0312	0.0312	0.1083	0.0000	-1.0000
