CommunityID	Keywords	TF	DF	TF-IDF	Sigma	TextRank
0	OUTSOURCING	0.0329	0.0750	0.0852	-1.9709	-1.0000
0	LIFE CYCLE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CAPACITY RESERVATION CONTRACT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	STOCK RETURNS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DYNAMIC EMERGENCY RESPONSE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PLANT PERFORMANCE	0.0132	0.0071	0.0650	0.8806	-1.0000
0	AGILITY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PRODUCT PORTFOLIO COMPLEXITY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	REVENUE MANAGEMENT	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	POWER BASES	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CAPACITY RESTORATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	HEDGING	0.0461	0.0357	0.1535	0.6868	-1.0000
0	DISRUPTION SAFETY STOCK	0.0066	0.0036	0.0371	0.6216	-1.0000
0	UNCONSTRAINED DEMAND	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PRODUCT SAFETY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	RELATIONAL NORMS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	FIELD RESEARCH	0.0263	0.0286	0.0936	-0.1669	-1.0000
0	CORRELATED DISRUPTIONS	0.0132	0.0071	0.0650	0.8806	-1.0000
0	PURCHASE PERFORMANCE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	OPPORTUNISM	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	OPERATIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	MARKETING/MANUFACTURING INTERFACE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CITATION ANALYSIS	0.0066	0.0179	0.0265	-1.0499	-1.0000
0	SUPPLIER CAPABILITY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DIVERSIFICATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	COMPETITION	0.0066	0.0107	0.0298	-0.4952	-1.0000
0	SUPPLY CHAIN RISK MANAGEMENT	0.0395	0.0214	0.1517	1.5363	-1.0000
0	CAPACITY INVESTMENT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DIFFUSION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	EQUITY RISK	0.0197	0.0214	0.0758	-0.1440	-1.0000
0	META-ANALYSIS	0.0197	0.0107	0.0895	1.0805	-1.0000
0	ELECTRONIC COMMERCE	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	PERSONAL COMPUTER INDUSTRY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	OPERATIONS MANAGEMENT	0.0592	0.0679	0.1593	-0.4239	-1.0000
0	CLOCKSPEED	0.0132	0.0071	0.0650	0.8806	-1.0000
0	MODULAR PRODUCTION	0.0395	0.0286	0.1403	0.8068	-1.0000
0	SUPPLIER DEVELOPMENT INVESTMENTS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CERTIFICATIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PRODUCT ARCHITECTURE	0.0066	0.0214	0.0253	-1.2643	-1.0000
0	SIMULATION	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	COMPLEXITY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	EXPERIMENTS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	STOCHASTIC-DOMINANCE	0.0132	0.0107	0.0597	0.2926	-1.0000
0	OPERATIONS POLICY	0.0132	0.0107	0.0597	0.2926	-1.0000
0	AIRCRAFT MANUFACTURING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CO-CITATION	0.0066	0.0179	0.0265	-1.0499	-1.0000
0	INVENTORY EFFICIENCY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	FIRM PERFORMANCE	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	EMPIRICAL ANALYSIS	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	STOCHASTIC PROGRAMMING	0.0132	0.0214	0.0506	-0.7042	-1.0000
0	FORECASTING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PERFORMANCE METRICS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	QUALITY MANAGEMENT	0.0263	0.0286	0.0936	-0.1669	-1.0000
0	ESTIMATION ERROR	0.0132	0.0071	0.0650	0.8806	-1.0000
0	SECOND-TIER SUPPLIERS	0.0263	0.0179	0.1059	0.7875	-1.0000
0	GAMMA FRAILTY WEIBULL REGRESSION	0.0132	0.0071	0.0650	0.8806	-1.0000
0	ENTERPRISE TRANSFORMATION	0.0329	0.0393	0.1065	-0.4056	-1.0000
0	LOGISTICS AND TRANSPORTATION	0.0132	0.0071	0.0650	0.8806	-1.0000
0	CAPACITY MANAGEMENT	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	SUSTAINABILITY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DATA SOURCES	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PAUL KLEINDORFER	0.0066	0.0036	0.0371	0.6216	-1.0000
0	LABORATORY RESEARCH	0.0263	0.0250	0.0971	0.1039	-1.0000
0	LEARNING	0.0132	0.0107	0.0597	0.2926	-1.0000
0	AUTOMOBILE INDUSTRY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SALES CONCENTRATION	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	SUSTAINABLE OPERATIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CASE RESEARCH	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SUPPLY-CHAIN MANAGEMENT	0.0197	0.0107	0.0895	1.0805	-1.0000
0	ENGINEERING-MANUFACTURING-MARKETING INTERFACE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ENTERPRISE RESOURCE PLANNING	0.0197	0.0179	0.0794	0.1750	-1.0000
0	RESEARCH OPPORTUNITIES IN SUPPLY CHAIN MANAGEMENT	0.0263	0.0321	0.0905	-0.4073	-1.0000
0	PROCESS DESIGN	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ORGANIZATIONAL ISSUES	0.0066	0.0036	0.0371	0.6216	-1.0000
0	STOCK MARKET RISK	0.0132	0.0071	0.0650	0.8806	-1.0000
0	SUPPLY CHAIN MANAGEMENT RESEARCH	0.0263	0.0321	0.0905	-0.4073	-1.0000
0	COOPERATIVENESS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	LITERATURE REVIEW	0.0592	0.0500	0.1774	0.5210	-1.0000
0	AUCTIONS AND MECHANISM DESIGN	0.0066	0.0036	0.0371	0.6216	-1.0000
0	MEASUREMENT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INFORMATION TECHNOLOGY	0.0395	0.0500	0.1183	-0.5955	-1.0000
0	AFTER SALES SERVICE SUPPORT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ORGANIZATIONAL PERFORMANCE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	BAYESIAN	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DISRUPTION RISK	0.0263	0.0143	0.1118	1.2499	-1.0000
0	RISK IDENTIFICATION	0.0197	0.0107	0.0895	1.0805	-1.0000
0	SERVICE OPERATIONS	0.0263	0.0179	0.1059	0.7875	-1.0000
0	MODULARITY	0.0066	0.0143	0.0280	-0.8007	-1.0000
0	ECONOMETRIC ANALYSIS	0.0197	0.0107	0.0895	1.0805	-1.0000
0	OUTLIERS	0.0197	0.0107	0.0895	1.0805	-1.0000
0	CONVERGENCE STUDY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SAFETY LEAD-TIME	0.0066	0.0036	0.0371	0.6216	-1.0000
0	MAJOR CUSTOMER	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	MANAGEMENT CONSULTING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INTERDEPENDENCE STRUCTURE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INFORMATION ASYMMETRY	0.0066	0.0107	0.0298	-0.4952	-1.0000
0	INTERNATIONAL MANUFACTURING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	LONG-TERM STOCK RETURNS	0.0132	0.0071	0.0650	0.8806	-1.0000
0	DEMAND ALLOCATION	0.0132	0.0214	0.0506	-0.7042	-1.0000
0	COLLABORATIVE PRODUCT DEVELOPMENT	0.0066	0.0107	0.0298	-0.4952	-1.0000
0	DISRUPTIVE RISKS	0.0263	0.0321	0.0905	-0.4073	-1.0000
0	CLOSED-LOOP SUPPLY CHAINS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	BEHAVIORAL EXPERIMENT	0.0132	0.0071	0.0650	0.8806	-1.0000
0	VERTICAL INTEGRATION	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	MANUFACTURING OPERATIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	BEHAVIORAL RISK	0.0263	0.0143	0.1118	1.2499	-1.0000
0	SOCIAL NETWORK ANALYSIS	0.0329	0.0357	0.1096	-0.1873	-1.0000
0	AUCTIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	COMPETITIVE PROGRESSION THEORY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DEFAULT CORRELATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	NETWORK	0.0132	0.0107	0.0597	0.2926	-1.0000
0	OPERATIONAL RISK	0.0066	0.0036	0.0371	0.6216	-1.0000
0	HIGH TECH INDUSTRY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	BIOTECHNOLOGY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PRICE DISCRIMINATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DEMAND UNCERTAINTY	0.0197	0.0393	0.0639	-1.2406	-1.0000
0	GREEN PRODUCTS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CORPORATE SUSTAINABILITY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	STOCK PRICE PERFORMANCE	0.0395	0.0214	0.1517	1.5363	-1.0000
0	PROJECT RISK	0.0132	0.0071	0.0650	0.8806	-1.0000
0	STRATEGIC INTERDEPENDENCE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	LEAN PURCHASING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	MAKE-BUY DECISION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CONSTRUCT DEVELOPMENT	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	MAKE TO ORDER	0.0197	0.0107	0.0895	1.0805	-1.0000
0	PRODUCT LIFE CYCLE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DUAL SOURCING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	NETWORK INDICES	0.0263	0.0179	0.1059	0.7875	-1.0000
0	MARKETING-MANUFACTURING INTERFACE	0.0197	0.0107	0.0895	1.0805	-1.0000
0	IT CAPABILITY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	BEST VALUE SUPPLY CHAINS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PRODUCTION AND OPERATIONS MANAGEMENT	0.0395	0.0357	0.1315	0.2498	-1.0000
0	LEAD-TIME SENSITIVE DEMAND	0.0197	0.0107	0.0895	1.0805	-1.0000
0	SUPPLY DISRUPTIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	RETAILING	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	BUSINESS CONTEXT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SUPPLY CHAIN CONCENTRATION	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	RISK MANAGEMENT	0.0526	0.0357	0.1754	1.1239	-1.0000
0	STRUCTURAL ANALYSIS	0.0263	0.0179	0.1059	0.7875	-1.0000
0	AUTOMOTIVE INDUSTRY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	RISK	0.0592	0.0393	0.1917	1.2644	-1.0000
0	CONTENT ANALYSIS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SUPPLY MANAGEMENT PRACTICES	0.0066	0.0036	0.0371	0.6216	-1.0000
0	OPERATIONAL RISKS	0.0263	0.0321	0.0905	-0.4073	-1.0000
0	RISK ASSESSMENT	0.0132	0.0071	0.0650	0.8806	-1.0000
0	PRODUCT DESIGN	0.0066	0.0107	0.0298	-0.4952	-1.0000
0	SUPPLY CHAIN OPERATIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	TIES	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CONTINUOUS APPROXIMATION	0.0132	0.0071	0.0650	0.8806	-1.0000
0	INCENTIVES AND CONTRACTING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	FLEXIBILITY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	OUTSOURCED MANUFACTURING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	OPERATIONS/IT INTERFACE	0.0132	0.0071	0.0650	0.8806	-1.0000
0	PROJECT MANAGEMENT	0.0197	0.0321	0.0678	-0.8672	-1.0000
0	CONSUMER ELECTRONICS	0.0132	0.0214	0.0506	-0.7042	-1.0000
0	LONG-RUN STOCK PRICE	0.0197	0.0214	0.0758	-0.1440	-1.0000
0	OM-FINANCE INTERFACE	0.0132	0.0071	0.0650	0.8806	-1.0000
0	PROCUREMENT	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	EVENT STUDY	0.0132	0.0107	0.0597	0.2926	-1.0000
0	MARKET VALUATION	0.0132	0.0107	0.0597	0.2926	-1.0000
0	OPTION CONTRACTS	0.0066	0.0250	0.0243	-1.4547	-1.0000
0	PURCHASING	0.0263	0.0143	0.1118	1.2499	-1.0000
0	RESERVATION PRICE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	EXPERTISE	0.0132	0.0071	0.0650	0.8806	-1.0000
0	HIGH-TECH MANUFACTURING	0.0132	0.0071	0.0650	0.8806	-1.0000
0	MARKET VALUE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ELECTRONICS INDUSTRY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	CAPACITY PLANNING	0.0263	0.0143	0.1118	1.2499	-1.0000
0	PROCESS IMPROVEMENT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	FINANCE/OPERATIONS INTERFACE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SUPPLY NETWORKS	0.0263	0.0179	0.1059	0.7875	-1.0000
0	STOCK MARKET RETURNS	0.0132	0.0071	0.0650	0.8806	-1.0000
0	MULTIVARIATE STATISTICAL TECHNIQUES	0.0263	0.0250	0.0971	0.1039	-1.0000
0	SYSTEM INTEGRATION	0.0395	0.0286	0.1403	0.8068	-1.0000
0	NEW PRODUCT DEVELOPMENT	0.0395	0.0357	0.1315	0.2498	-1.0000
0	CUSTOMER RELATIONSHIP MANAGEMENT (CRM)	0.0132	0.0071	0.0650	0.8806	-1.0000
0	PRODUCT QUALITY	0.0066	0.0107	0.0298	-0.4952	-1.0000
0	TECHNOLOGY MANAGEMENT	0.0132	0.0071	0.0650	0.8806	-1.0000
0	INTERORGANIZATIONAL	0.0329	0.0393	0.1065	-0.4056	-1.0000
0	PROFITABILITY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	CASE STUDY	0.0263	0.0250	0.0971	0.1039	-1.0000
0	INVENTORY	0.0197	0.0107	0.0895	1.0805	-1.0000
0	LEARNING CURVES	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CUMULATIVE CAPABILITIES	0.0197	0.0107	0.0895	1.0805	-1.0000
0	SUPPLY DISRUPTION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	MIXED MODELS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INVENTORY DYNAMICS	0.0132	0.0071	0.0650	0.8806	-1.0000
0	KNOWLEDGE ACQUISITION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INNOVATION	0.0197	0.0107	0.0895	1.0805	-1.0000
0	UNCERTAIN SUPPLY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	VIGNETTE-BASED FIELD EXPERIMENT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	APPLICATIONS	0.0263	0.0250	0.0971	0.1039	-1.0000
0	SUPPLY CHAINS	0.0132	0.0179	0.0530	-0.4375	-1.0000
0	SECURITY RISK IN SUPPLY CHAIN	0.0132	0.0071	0.0650	0.8806	-1.0000
0	RANDOM LEAD-TIME	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INDUSTRIAL BUYER BEHAVIOR	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INTER-FUNCTIONAL COLLABORATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	VALUE-FOCUSED PROCESS ENGINEERING	0.0197	0.0107	0.0895	1.0805	-1.0000
0	ENVIRONMENTAL MANAGEMENT	0.0132	0.0071	0.0650	0.8806	-1.0000
0	SUPPLY DIVERSIFICATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	GOVERNANCE STRUCTURE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	RETAIL	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SOFTWARE DEVELOPMENT	0.0197	0.0250	0.0728	-0.4156	-1.0000
0	LEAN AND GREEN OPERATIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	STRATEGIC SUPPLY CHAIN MANAGEMENT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	BUYER-SUPPLIER RELATIONSHIPS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	WHOLESALE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	IT INFRASTRUCTURE	0.0132	0.0071	0.0650	0.8806	-1.0000
0	SUBSTITUTION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	TECHNOLOGY VENDOR	0.0066	0.0036	0.0371	0.6216	-1.0000
0	OPERATING RISK	0.0329	0.0250	0.1213	0.6234	-1.0000
0	OUTSOURCING STRATEGY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	BICYCLE INDUSTRY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	EQUILIBRIUM PRICING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	DISRUPTION RISK MITIGATION AND RESPONSE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	REGULATORY TRADE RISK	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ENTERPRISE NETWORKS	0.0329	0.0393	0.1065	-0.4056	-1.0000
0	PROCUREMENT STRATEGIES	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ENVIRONMENTAL INNOVATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	FOCUSED FACTORY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SEMICONDUCTOR INDUSTRY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ENVIRONMENTAL PERFORMANCE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	VENTURE SURVIVAL	0.0132	0.0071	0.0650	0.8806	-1.0000
0	UNIFORM LEAD TIME	0.0197	0.0107	0.0895	1.0805	-1.0000
0	VALUATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SUPPLY CHAIN MANAGEMENT (SCM)	0.0132	0.0071	0.0650	0.8806	-1.0000
0	MARTIN (MARTY) KENNETH STARR	0.0395	0.0286	0.1403	0.8068	-1.0000
0	BEHAVIORAL OPERATIONS	0.0132	0.0071	0.0650	0.8806	-1.0000
0	AWARDS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	TELECOMMUNICATIONS INDUSTRY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	QUALITATIVE RESEARCH	0.0263	0.0250	0.0971	0.1039	-1.0000
0	STOCK MARKET REACTION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INTERDISCIPLINARY	0.0329	0.0393	0.1065	-0.4056	-1.0000
0	ORGANIZATIONAL BEHAVIOR	0.0329	0.0393	0.1065	-0.4056	-1.0000
0	NETWORK-CENTRIC ENTERPRISE	0.0329	0.0393	0.1065	-0.4056	-1.0000
0	SETUP TIME REDUCTION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	REAL OPTIONS	0.0395	0.0286	0.1403	0.8068	-1.0000
0	EXCESS INVENTORY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	NEW SERVICE DEVELOPMENT	0.0066	0.0071	0.0325	-0.0826	-1.0000
0	MARKETING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	MARKETING/OPERATIONS INTERFACE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	RESEARCH	0.0197	0.0107	0.0895	1.0805	-1.0000
0	TRIANGULATION	0.0197	0.0107	0.0895	1.0805	-1.0000
0	COMPETITIVE INTENSITY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INTERDISCIPLINARY RESEARCH	0.0395	0.0286	0.1403	0.8068	-1.0000
0	MANUFACTURING	0.0329	0.0286	0.1170	0.3199	-1.0000
0	TRACEABILITY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	PERFORMANCE	0.0263	0.0143	0.1118	1.2499	-1.0000
0	PROCESS ADOPTION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	RESEARCH AGENDA	0.0658	0.0643	0.1806	0.0756	-1.0000
0	AIRLINES	0.0132	0.0107	0.0597	0.2926	-1.0000
0	MONOPOLY REVENUE MANAGEMENT	0.0066	0.0036	0.0371	0.6216	-1.0000
0	GREEN INNOVATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	BUSINESS PROCESSES	0.0329	0.0393	0.1065	-0.4056	-1.0000
0	CATASTROPHE AND RISK	0.0395	0.0286	0.1403	0.8068	-1.0000
0	VALUE CHAIN	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SERVICE	0.0263	0.0250	0.0971	0.1039	-1.0000
0	BROKER	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SOCIAL NETWORK THEORY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ENVIRONMENTAL MANAGEMENT AND OPERATIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	BUSINESS VALUE OF INFORMATION TECHNOLOGY	0.0132	0.0071	0.0650	0.8806	-1.0000
0	RESEARCH METHODOLOGY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	BARGAINING	0.0132	0.0143	0.0559	-0.1172	-1.0000
0	SOURCING	0.0132	0.0071	0.0650	0.8806	-1.0000
0	MANUFACTURING STRATEGY	0.0263	0.0179	0.1059	0.7875	-1.0000
0	SUPPLY CHAIN INTEGRATION	0.0526	0.0536	0.1540	-0.0515	-1.0000
0	OPERATIONAL SLACK	0.0132	0.0071	0.0650	0.8806	-1.0000
0	PRODUCTION PROCESS OUTSOURCING	0.0132	0.0071	0.0650	0.8806	-1.0000
0	ORGANIZATION THEORY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	TECHNOLOGY INVESTMENTS	0.0132	0.0071	0.0650	0.8806	-1.0000
0	INVENTORY MANAGEMENT	0.0132	0.0214	0.0506	-0.7042	-1.0000
0	NETWORKS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	AEROSPACE INDUSTRY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SUPPLY-CHAIN	0.0263	0.0143	0.1118	1.2499	-1.0000
0	SUPPLY CHAIN	0.0263	0.0357	0.0877	-0.6244	-1.0000
0	LEAN MANUFACTURING	0.0066	0.0036	0.0371	0.6216	-1.0000
0	TRADE ASSOCIATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	NON-TARIFF BARRIER	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SUPPLIER SELECTION	0.0197	0.0107	0.0895	1.0805	-1.0000
0	ENVIRONMENTAL CONDITIONS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	SAFETY	0.0197	0.0107	0.0895	1.0805	-1.0000
0	BREAKTHROUGH PRODUCTS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	CASE/FIELD STUDY	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ECO-LOGISTICS	0.0066	0.0036	0.0371	0.6216	-1.0000
0	INTEGRATION	0.0066	0.0107	0.0298	-0.4952	-1.0000
0	AGILE	0.0066	0.0036	0.0371	0.6216	-1.0000
0	ARCHIVAL RESEARCH	0.0263	0.0250	0.0971	0.1039	-1.0000
0	SUPPLY CHAIN DISRUPTIONS	0.0461	0.0429	0.1451	0.1945	-1.0000
0	CATASTROPHIC EVENTS	0.0132	0.0071	0.0650	0.8806	-1.0000
0	RELATIONAL ORIENTATION	0.0066	0.0036	0.0371	0.6216	-1.0000
0	PRODUCT RECALLS	0.0132	0.0107	0.0597	0.2926	-1.0000
